strategy,input_text,true_label,predicted_label,response_time,rationale,target_group_norm,persona_tag,source_dataset,status
baseline_balanced,puritan prejudice made any sexual expression outside of marriage a crime in colonial massachusetts.- tax laws and census takers have treated same-sex couples who,normal,normal,1.0672893524169922,No rationale provided,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,i am trying to figure out why a man would go to a lesbian joint to drink coffee nope nothing,normal,normal,1.0138170719146729,"The text expresses curiosity about a man's presence at a lesbian venue but does not contain hateful language, slurs, or calls for discrimination.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,"i feel like because they are saying so as advocates of LGBTQ+ rights, that turns what they are saying into \\\""(I) ____ am",hate,normal,0.8453302383422852,The text is an incomplete statement without any hateful language or targeting of a protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,anyone who teaches their kids spanish should be shot in the face,hate,hate,0.8661291599273682,"The statement calls for violent harm against people based on their language teaching, which is a protected characteristic, constituting hate speech.",mexican,mexican,canned_100_stratified,success
baseline_balanced,Put billions of dollars in the budget for a solid defense,hate,normal,0.8468074798583984,The statement discusses defense budgeting and contains no hateful language toward any protected group.,mexican,mexican,canned_100_stratified,success
baseline_balanced,i m from the philippines and i have no idea what the united states is angry about,normal,normal,0.8154354095458984,The statement is a neutral personal comment without any hateful language toward any protected group.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,what kind of salsa music do you listen to?,normal,normal,0.9488725662231445,No response received,mexican,mexican,canned_100_stratified,success
baseline_balanced,why did the white man invent the refrigerated train? to transport terrorists to camps to infiltrate our society,hate,normal,1.0481040477752686,No response received,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,every day life is so much more meaningful if you actually understand the art and culture of the middle east,normal,normal,1.2917332649230957,The statement expresses appreciation for Middle Eastern art and culture and contains no hateful or discriminatory language.,middle_east,middle_east,canned_100_stratified,success
baseline_balanced,"Â here's the thing about mexicans, one you hear their americanized accent, you know their a mexican",hate,hate,1.658637285232544,"The statement makes a negative stereotypical generalization about Mexicans based on their accent, targeting an ethnic group, which qualifies as hate speech.",mexican,mexican,canned_100_stratified,success
baseline_balanced,"i think it's great that these protesters are standing on the streets of york with protests - they are trying to protect their values, which is entirely",hate,normal,0.8630673885345459,The text expresses a positive view of protesters and contains no hateful language toward any protected group.,lgbtq,lgbtq,canned_100_stratified,success
baseline_balanced,i can see these jibber jabber arabs in dresses tripping down the street with an armload of shotguns,hate,hate,1.017002820968628,"The text uses derogatory language toward Arabs and implies violent imagery, which constitutes hate speech.",middle_east,arab,canned_100_stratified,success
baseline_balanced,a gathering of faggots and dykes is a great place to verify the usefulness of thermobaric munitions,hate,hate,1.1052322387695312,"The text uses derogatory slurs against LGBTQ+ people and advocates violence toward them, which meets the definition of hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,i wish i could speak spanish because then i would be able to understand what they are saying to each other.,hate,normal,1.1499748229980469,The statement merely expresses a wish to understand Spanish speakers and contains no hateful or derogatory language.,mexican,mexican,canned_100_stratified,success
baseline_balanced,you d have to be a complete retard to not know its mccain you d have to be an even bigger retard to believe q anon is real you morons are giving this larping queer the attention he wants,normal,hate,1.111177921295166,"The text uses derogatory slurs like 'retard' and 'queer' to insult and demean groups, which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,<user> everybody is like “ omg delete this ” “ you ’ re so gay ” nah this is <number> this stupid bitches fault plus she recorded it 💯 💯 go isma 😹 😹,normal,hate,1.2747361660003662,"The text uses homophobic language ('you’re so gay') as an insult and derogatory terms toward women ('stupid bitches'), which constitute hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,so i posted on craigslist rnr wondering why there were so many beaners in this town and i get this as a response i knew there were illiterates out there but this one is ridiculous,normal,hate,1.3910717964172363,"The text uses the derogatory slur ""beaners"" to refer to a group of people, which constitutes hate speech.",mexican,hispanic,canned_100_stratified,success
baseline_balanced,is it gay for you to ask your bro for the strap 😳 ✋ 🏼,normal,normal,2.3041679859161377,No rationale provided,lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,i learned about white privilege through my friend who brought me to zumba,normal,normal,0.8920655250549316,The statement discusses learning about a social concept and mentions a friend and Zumba; it does not contain hateful language toward any protected group.,mexican,mexican,canned_100_stratified,success
baseline_balanced,eat your dic wait thats gay,normal,hate,1.0515449047088623,"The phrase uses 'gay' as a derogatory slur, which is a homophobic insult and qualifies as hate speech.",lgbtq,homosexual,canned_100_stratified,success
baseline_balanced,africans mexicans do not like the homos put up billboards in the ghetto barrio tying dems to gays i d like to see what happens next,hate,hate,1.1281275749206543,"The text uses derogatory slurs and negative stereotypes toward multiple protected groups (Africans, Mexicans, LGBTQ+ individuals, and political groups), which constitutes hate speech.",lgbtq,homosexual,canned_100_stratified,success
